address,"total NEST to claim, wei"
0xbaB4bB5e935EFC6CF94F0D19173eDFa4921d8439,1293548298970600000000
0xbABDa3b79248627fC36aAf13737A718Ee4D671D7,370440299921021000000
0xBAdD1e72738584fb64c443E4EB86bE81ded7043D,11980907995274100000000
0xbaE2B70886B51514813d7C09EfcC58286C621c1a,1307863566869840000000
0xbC0aaDA3ed010A5b72958E99547ca8b8458e23c6,94033835532993400000
0xBC23dB91A554ef74648C3D751DA99388A8828908,501653302621357000000
0xbc5AddAE4436E31Ab199c8D30938091D8AbD8AaD,2133534798952570000000
0xBC82b76fAC1584C0Ee6A8C3F3e29824A01b90fF9,100029015315304000000
0xBc8819C1821Bc52b5d30D2Dd52F0Cb6110510005,1583630594445490000000
0xBcA4D68BE543dCEFb1a8bcCb519503f9ba3f2026,2141715607795770000000
0xbcc7A5Ca2bFDBcf802dA6DCc95515c528C810bA9,105774057046359000000
0xBcE3BD3b206946AbBe094903Ae2B4244B52fb4e9,2874699367872480000000
0xbd3E3D4d28E648068316a89D19c1d08C9db78B33,2311874925957450000000
0xbd4f96516844f8bD9d9FE875EB6Ce27969B55272,379740125495030000000
0xbd6933E93aE7304971D495F3DD8aF5afEA3B16E4,603106088169821000000
0xbd8D7f6F6dF33da424311859Df8077f0B6554D0E,7115907827817050000
0xbDa675429f0eBafC65Cf6e173D5053634A929250,2560006976197470000000
0xbdC191f56cd4BC0D261625C128Cb12016F83446c,2141715607795770000000
0xbde77033a21fE143c54F7Fef6B9B84f44fBbF223,446380927369725000000000
0xBE2F6a4A20ce3e8E33a97E2365731ddba1545291,87092524081230400000
0xbE3A2c98D5ff4149E0edF1ff7988a9F6074dd273,104944204194439000000000
0xBe6B4B9D33e15e17A3852A6E7BFeA0F0A126363D,3684858904275260000000
0xbe7DD82FACD47D3598803F44CB980078466aEBA3,25870965979412000000000
0xBE7E13326fc703A69FB96be9F1DB74EB3feA9f74,53205233585460400000000
0xbeE81eAd08A2Dc61D07fb5eda71915e099052EC2,424379275357160000000
0xBF189B2D708Da2C7E91Fb7AaAe8F62bD2A34B627,2141715607795770000000
0xbFb5b8411Fb4EB99c975Fe6d448888d16F5469Bb,600184099379186000000000
0xbFC4fBBeC37c291aeD1d14f02B5221d0bE0Fe8f1,17842757631928500000000
0xC01d7Aa046A2067632E966e2558B50385C20A0EA,45289637007072700000000
0xc02cA57CE4Fd197Bd34877791be417B03Bccc049,38912959409600600000000
0xc05B1022947220473a4c7c7deE19286d68170F50,2069102102955390000000
0xC07441a50674a76eE8B16201Fd58470496A7ae27,3208605753679600000000
0xC07Ec9fa7410C97145d01d10E616162C976ABAEF,2141715607795770000000
0xc0A2EF45A5fe6C570C3ED3BBdca31A4A5834c6dA,1293548298970600000000
0xc0aa3c767d0b9A0A1DE9b1c7230DB7495064DfdF,271323303574775000000
0xc0C5f8b6AA666F598C682151298787635586a886,162624462040101000000
0xC0D8AaeC03511Baf547346aa18FE51F8cc90dAd7,6029943639526700000000
0xC15Ab8DD7DAeEa5F1aA3b56507CAc8A877E21b15,654952985817756000000
0xc19eD1FA9FA3968FE12e97Aa4d511aB6bCE1320F,616848075310638000000
0xC1AAD40698836b3Dbe88BD713d4bccB411113f85,4877194086911470000000
0xC23598944699d9768A41506CC955d79DBc6778e5,1490154988291470000000
0xC23e524325D26E429F749316d6B3115F199a4B78,328775399478554000000
0xC2461B6d4cF835bF11b91A8a8dE3AD7fDD4d8521,161873253620582000000
0xc2dc013edD48afDcd7b872D51d55ccd1A7717e28,1956035588807620000000
0xc2E443BA13A28b2d518e8A6d631f48E2629076CB,240523047890659000000
0xC2edB9c398e1D632ad81647A26254c33801685Df,2141715607795770000000
0xc323A190C792617d71481F74e6805A67e0FCd88C,1517378226904520000000
0xC339E5D83f99A4617ada60674ADE566a4cf41BAe,1044681692373870000000
0xc3466a2F94b4a516c4881dC8b6a7a3d5e6eD327f,2141715607795770000000
0xC3A0Ad7666cD493618ed3A93f76f9D26b6Fb52aE,78313519307840000000
0xC3D4FEd7ad9976fb210a85Ffeb122E2141050133,4083401749816790000000
0xC3DCA6C1A257Fe21612682bF4e0fD1a9b4C4C757,868593273726971000000
0xC40ebdC95E9fAe4AdA1a2c5093d0599AfE0256bD,1412851039285990000000
0xC427A7D23660ae65F4dFE538eF284C1B6810621e,12503587630714000000000
0xc47830C158c8942868F65bBE63658aDf8E9051CA,1595173757866470000000
0xC4883BA4496a0e9347F158AbEc2254A771df9570,402148888110459000000
0xc497a4A1655dA235E69f6c32b7B8A2e59172f86D,2630193065064580000000
0xc4bf422513744B5F22297C8613BB18d228D6b6a5,323373422615379000000
0xC4E7263Dd870A29f1cFe438D1A7DB48547B16888,5066145558359800000000
0xc4eF964bA958D4B2481a2432ea3Bc7b270c57539,177077744985397000000
0xC55d71947e9A63DE1c76001c84c1a09643EBb3c8,297811578080064000000
0xC575B5e473EF412c78DEacf11AD57E33e5c2639b,7560913153457390000000
0xC59573d8FB29f0281fED565BA68dF80709b761c7,15396567831333200000
0xC59B6f807976bC3d4382d1AEbe0dDE70595169E2,2141715607795770000000
0xc5a0b5a6caC7F859099589c2a1f6D4f3a315f85e,573414101679538000000
0xC5DBD076024fa8DA2587773e5d180DD6e02F1DCa,4185828134212280000
0xC606e3D6C5dd451aB79B554d3A560833FFF2E5Dc,26323543743194100000000
0xc615094AEE43C458d145D94626c531B0FA5eb00D,2141715607795770000000
0xC61b1152B3B560eaf264608aaa6fC586BE6e6264,52447083816474000000000
0xC61c449E27A0C9B80A07f2ff74eb9F2C40830942,1068736668336880000000
0xc63d81C09208dE883804FA0c8900f237E4011717,128195536426849000000
0xC644e0bAf12096EF9EcfF1788f6ba130443A1d8E,3529826218300070000000000
0xc68Dd4c6078120b68fd19E77ead0D4C08E709C87,2141715607795770000000
0xc6d2f12D30F51d4C6FEaE1B67c68ee5A42e2B342,1633002113055650000000
0xC6e4fe019824FFbE754aaC8cc47110811Bc4e399,111816208966824000000
0xc7051a31b8a3e0389DDf6C6e33229aC243571c91,6693951820006460000
0xc74Be054Feb1D6DBB2a508Fd2a401A87F36ca5d8,16294099775346300000000
0xc75488fc48bfA3f86FB40c013D5A176CE40f1aCe,2141715607795770000000
0xC800C0722aebe3889bE9191c0819bfC93dde51a6,106957270446362000000
0xc8046E9b2201457ca4F1C96eA08aC07Fb61334de,2141715607795770000000
0xc81F7b9bBd22a92a1E8C6512Ff18E7606c0D097d,1122114523137080000000
0xc8336B9DABBac9bFB9Aa483E76fc351B13121784,2141715607795770000000
0xc84d3F93963B58892c8fD16aB39c694bb7b7DEfA,2141715607795770000000
0xC84fDD451486431B5872e47Db50d306a61e4c6a6,3113785355591450000000
0xc876A2a473e433971578f18bD315274a31b99117,3209803625642210000000
0xc88910C401AC093017dBd816A7810abE9F8CD13f,194404417925635000000
0xc8b926E457c398643dC0F888E07F5E32583914E5,36560795267753000000000
0xc8Be6527e44B0db0EB967D21d06C67b85229E606,43945920996558700000000
0xc8d1669ffA3F75B1AC5e2435A7D33fAb4253d96d,6791900328676500000000
0xc933333d76261B55065FEed8715B5C75e2167af6,3358276442081910000000
0xc975893CE4d5F17Cb83707249ba5DE0891B516fa,1467173952013230000000
0xC9a1291840278eaDeB29AEce220757C910577DFB,9477490174295600000000
0xC9B7411fd802BDfA055cFD469D1aeCAc2Ac64394,269057752737779000000
0xC9C4209ebF1A00D347A658A5Cbc2436219c045a8,2141715607795770000000
0xc9f88D8012Be24DcF091777756490BA469562aD9,2997097656414130000000
0xCa8E307106480F0906AC5930058D140C842a5F1A,3912839342065800000
0xca96946d4B754d9172D401EF3d1e97A1f4aA0207,2141715607795770000000
0xCaAF554900E33ae5DBc66ae9f8ADc3049B7D31dB,2141715607795770000000
0xCaB15D1f7101925C0043b92Bd8Ac040D701e0b38,72513045877004800000
0xcAC475845A227a96a9407FBE051353173e616a18,76496501191624300000
0xcaE8cF1e2119484D6CC3B6EFAad2242aDBDB1Ea8,50233575288555600000000
0xCB2855C0FECeF8eAB1ee82a0fC3358577c317802,722373839995421000000
0xcB2ABf97E9f64E6DEd42b546742A5Ef95a6D1aEc,28580152879159300000000
0xcb52eb36A48C9B50569aba1f6dEf63B74C59bAbe,39338514854583200000000
0xCB6222f4Df04385ea08E8DA2A5871131FF5F6cBA,65647368550057900000000
0xCB6586874cc04B01Cc4fDB777dE502cEa7b3D6c1,34102984113614400000000
0xCBb9fAAA9064c58F63b26Ab7eE01622Ab4b3e329,5058081781589000000000
0xCbEcd6AA014A6e60B347DD2ed7e9ACACcF435DC5,2141715607795770000000
0xccD724B9af92A3A389150334556330EfD3f59487,72612762273819500000
0xCD79c9C23193190C4123CaA7Ae366531AE39e25a,2141715607795770000000
0xCd89A9Ed2B1aC7026ddb3af5B2a4CB29E1b55C79,1700090672318460000000
0xCdd60e7B7ADe44053a67349A6E856c0aE33d2B91,15318730141696300000000
0xCE18C6b575E9EA544062E4Ab6DDec60BAe5E9a11,383709124261828000000
0xCf07d2338A83d5C0c3042608e61aDd03e2BD2e27,13654787341541300000
0xcF16D801AAbd640e70329b52348cBAF2d19E144C,423296419875061000000
0xcF1Cf25e5CD7aEA5f86D8400d600411BE1d85D90,2141715607795770000000
0xCF53CaB789e7971f331b8Ee1a045Ac920109BA78,2141715607795770000000
0xCF7299283370461F8629115737c4BEd1078fEFdf,105126174025765000000
0xcFdabC87eB1B02bAaE8076dAdF96Cc0a8dBaA65c,1523363757677130000000
0xCFF6bb4C793B1Bc0410b08AFCD88529939Be4F15,2141715607795770000000
0xD053a14B5e893D8D9E98A9F5A54E51bff30eDb84,2141715607795770000000
0xd062aB63Bb4f7af7e59B85DeFc3C90bfA9B81E6E,270209447663438000000000
0xD09DB761e6DD479fCd51366ea86Fb6bA5eBb9452,745501084023995000000
0xd0D97C16d863943ae0EC884E1Ce9E171d2c64cbA,40755790176333900000000
0xd11BdBbeAe9859988701500f1F4ba26261bb1F82,1933666130875550000000
0xd1401d2f57C36f57B5C7151D647f457d14F6d534,290398404377023000000000
0xD18C96b6Cd70987189b95e02B27d98e681BBA100,16814260094492000000000
0xD1A0B66835D830e9ada42eEf436f3AA8005b20B5,7049469162963910000000
0xD1EDf51Ec3431E9eA16317021fF627BD750ec706,2141715607795770000000
0xD20bF90cbEFCC716Ca735Aa1Dd6E0122348ADb54,490739915534719000000000
0xd210ae3Ea4bB169163F4e9876109A2C204Ad3a87,28109207052262900000000
0xD2217AC747Df98C87D909C4195Bb34AdbDD1444f,38878162042897100000
0xd2263A83F679EEaBB2b464F7dE488Ea8fc2B4d26,1170348446804990000000
0xD26A6Cfa13736463a24D5891A1846fE1DB4528a8,3279860231828630000000
0xd287B9581D7d502e681a1c4C3882E765594dEfC7,2141715607795770000000
0xD2AE6a6Bbe2620fa3F3F751F972aA76BCeA650df,10018192379000300000000
0xd2d824B56bC72e3D04Ec14750E6667004fF85286,15471780574760000000
0xD2e44c8F92d98a54aC1BAFF1BDE1d8A0fE29066F,135989491232296000000
0xd2Fc46E0349503DE1Fd59adC70575f3044abb49E,634513275203494000000
0xD370d39Ef962d504E661D75F28Aec670Eb703468,2608311595006580000000
0xd3892D1f674254ff8d3EAbeB45Dd59ec0b96D08c,2141715607795770000000
0xd3cAa249c6888c05833778cDA211E312bDB6B9bE,1916165413674740000000
0xd3d99ab6981587d5522854CA370726eEF63a8e4D,1813412390502150000000
0xD3f85ADe70adF48ED17C8Cb182B8B1aFf542E51F,251995953260858000000
0xD3f925042d39c23E7126e140AD1423142721C97C,4031134485071410000
0xd41C34BDFD0339e9d4CCC08D4eC8B6963227C2e7,12839828516343400000000
0xD43a72D2212d8c285299F2B2655f8CCB946e9d8B,74159049320047600000
0xD4416b13d2b3a9aBae7AcD5D6C2BbDBE25686401,99540936890556000000000
0xD452a2c0ACD4723ec727E93CA5a5069fc0fA856f,190818627088707000
0xd467919bb090023b05671B6A4A906459a5d502FD,99808573643537700000000
0xd48f1A44e56526e96A983FF750559aa365810D5A,1468392449491480000000
0xd4912C3e08EdBa5dEa3156Ef56A79716f776a2D9,7367485800130600000000
0xd4943d5e9a2413Bc1e566F31B01d5a805f9d7d13,1639507067178660000000
0xD4E3473b279661767FfdF3ac4113e2979dd5D075,2795710505370840000000
0xd5221ffa5215D352140295684bA3c829747351cF,1655816917075270000000
0xd52D391ebDFe9708346FA5017076d5D190493F78,2141715607795770000000
0xd539149A52015c8B8D0EadF53932FED667b34389,490087677417001000000
0xD53FD5826154E9Cb10BD0A5fFF965d4408480645,10716900962862200000000
0xD54d23200E2bf7cB7A7d6792a55DA1377A697799,2587096597941190000000
0xD586042ABd6ebBa5a79Daa5B39fF7C23072C644c,5297061731418100000000
0xD59586b52f6F8c90C04c2B9718bE7b2ac7D6Cc61,7366528767878470000000
0xD5C47F5F4427740e0C999cDfc76D02f864db8E0a,1864553028716240000000
0xd5Cf4a9CAb0F168bAccE07e2c90F7ac107e47D5b,9014246721230020000000
0xD5F0883341D4227304f2bdb105cf4adcC4062287,1335629906760950000000
0xD622E6DC4Acf8229412178de85dde457F1b6741D,1293548298970600000000
0xD6722b3AD85b0607209B59f7D7EB7A5F7C1027F5,466940631962812000000
0xD674d9DBEa02B7457408Ed2Cd21051498ec8d13c,21277406906680900000000
0xD68d49d5387CC0631890AFE67C68770530C1Fa40,2141715607795770000000
0xD6980B8f28d0b6Fa89b7476841E341c57508a3F6,16937629016209400000000
0xd699AE0caFE9fcc233a89B78c5A3161a12EE37fe,23118938459109000000000
0xd6eAfFdb655F2D79736b518080Cc343189F96A45,137822941110094000000
0xd6F073F2Cd09f4951449101989E2c34bD8053366,3211601596493110000000
0xd709eff945b7BE9163FD099b2781622c681EbA2d,3268018084561360000000
0xD7174dC4972895B44f31318170877A773748dc7e,104864290562263000000
0xd7454138a46185481F414748f1c37d21B8e328F5,880516762421823000000000
0xd7ee89202d611e37a2B8c9181484097b9599dD5D,1654613963511040000000
0xD85c29577845F1678435e464dfb7C9A4a86eFf1e,29955970036167800000
0xd87EcC6C74F486B044824a222326A96F696fCfA2,3745829791830450000000
0xD8CD45494F87DdC548D1945197C686e92519419b,26544013890650300000000
0xd8D0340aF0f326b47bD3ba9FE3106D70c2b2ff52,15599797863018500000000
0xD8de1241E440b18f152aDf070997e1D3B7D80735,2141715607795770000000
0xD8e1cB737Bd1608ec9Ee19E8D00F2d9e020fA6D3,5089353933399060000000
0xD91f8e7FAba07773a796c3d192b2036Af39cf7dd,2141715607795770000000
0xd9233c98d84E50F07B122ee0dE0a6a50F49127E0,6241412562230320000000
0xd95dCD306AC3eF34d413A2B35863A897D311d2fb,1339892685390080000000
0xD9c0AAEB750BA7B0D07f1Ab493Cc59a30F281fE7,2141715607795770000000
0xD9D6A1a59eb13ddF0f6E4d17E6080B003dd0F8A6,2141715607795770000000
0xD9dc3B4839ffA02B2949875E802e24B7AaA187b6,2876173507092030000000
0xda1d9534BeF3344Fa5be3B644b767b349e7415C7,44231930001844000000000
0xdA90a6e5b488a617C49a412A198b8187b7e9c999,1806821927510170000000
0xdAB85506424396fB090D84b64aD63B770D87c028,2141715607795770000000
0xDAe359f6c096C359Aad76d79f3652e63783C47A5,54355952836829400000
0xdB2B9D473014d8c6A5E55dA92205199457Ba6624,29939806867533500000000
0xDBF7b6c8c65254c7aF6B877f6b6261E922bE91Ec,615744269431189000000
0xDC18517d7f2EffC6ccE195f5a2Bf64AB52367AD3,3160153102896710000000
0xDc43D0c0497FBf3BB3cf43dcAFaCe9c116d5dd21,7826824474347460000000
0xDC93457024D0be0069dedDEcF1b764e3A78C44a5,297730675456102000000
0xdd1c5aEBd67F3c662Fb6487dF60cB5FdB1823A1a,2141715607795770000000
0xdD6dFBD7d470498d1E5535b429bfD3EAB0f3eAD2,778177790087438000
0xdd927Dc030a12b77C45ba537eF0B344B71226C49,2141715607795770000000
0xDdaC95994D0C3B6773801D26210e2b6b2F8e8dab,96980044267612200000
0xDDb725FD09397Dc5e4a2265a3F1De48d7D713aE1,14579741283288200000000
0xddBb83d59f8Ac1F88a0ba87F499c100658bb6add,67261047327619500000
0xDDeBE9a48cDCD38677739384FaBCc00C9933b1Ce,116966597453023000000
0xdE89d37a0eB3955e4232F87Ed888B0f7cc7C8969,2141715607795770000000
0xDE8b048d77b45aFBb38a8D4f5dFC7cD3Bc695FE8,31909318529890700000000
0xdE8E0c378b50118b30512386dEE6b0475D96173A,9893512672101430000000
0xDea80CE4dad86c37Ac6bF08ea56555eF1ebBA619,313427530985184000000
0xDeAF42D4a2CC1Dc14505Ce4E4f59629aeC253d75,3535535569110780000000
0xdEE2190A907037Ce09fEB8EE080f8E4BbA9532ad,5681065342132240000000
0xDF0B262ddCf9bfD19f05eAC58376D2E078BF6e8a,2141715607795770000000
0xDF1b3cBBB55D85aa8972A7358D3a6A004C1A1c46,2505822754986550000000
0xdF3f1D8186A95C65c9773AF162d398b3583785F6,860039579649214000000
0xDf580FCb02657f0aaD09740A5F2e8c9CdC7B21bc,41436211850584800000000
0xdF982320791aEE9ef491505d9e66b9CcAcE57d4b,5657772118212450000000
0xDF983A1266369D4437b4ECA7c7B743aE1996A526,36493248799974500000000
0xDFac32e8b7D90331C8754BC49De6e91a1c5be05A,5951155651258370000
0xDFbEfEffA7fc1d27D5F46CC9Ad76972De9cd5c26,2141715607795770000000
0xdfCFa08f40E84Ba07056F4340A06B3282eb895fE,5174193195882390000000
0xE033080A0486898Af493fd8430Ef33aa64C417b5,1772852908601500000000
0xE0B64Db79E49C0242178D6f2e540620ED650E0a0,3155400304062400000000
0xE0c255569751c7aB0F7CaA0022869095440ACafe,250625512911397000000
0xE0e8C1D735698060477e79a8e4C20276Fc2Ec7A7,8535917849841540000000
0xe0f1a6494ee81864A2BB84E31D7F252342b90476,7006712311130370000
0xe1452baeA1eFb49489CF642021C86480965C9e03,1066740100379010000000
0xe15b354394f71A7cC6FC6Fd661D93150517a0761,1157101915435140000000
0xE17b347Be07A423e3EB0DEd3C3Db82e138a48F51,2141715607795770000000
0xe18793cC7f72b7e7442108C66e0cCabE4F678112,320606003704154000000
0xe1D5d11D1A900d58e63Cd0562665b2F232aAc462,2141715607795770000000
0xE1d8b6Cb67748D85367a2e8eeAd249690a3cf656,2141715607795770000000
0xe22a27033c7e79678ab898844d2dF84877139C0e,6467741494852990000000
0xE2308AAC41D697EbCA6CA59d56E4DBB75D157d23,2141715607795770000000
0xE27d9E71A92eb928D033194987be22998b336068,1037804762595400000000
0xe2a25773C7ae7da7589b4061Fc8900b9eaC8B2e5,1991274741544040000000
0xe2c6A36cFf28b4e93a67F837290F2108EeDde3a9,18791399222422400000000
0xe2ddb5A5C8B88ae4360468A8f0021D7519564782,1028257780915210000
0xe30fa212b24F844fD3b0Cc1296a0735eF618d042,2526360234749910000000
0xe3292CE7cBbB9B4B81119D638ABAA2519e7A02aC,8132186722965630000000
0xe33478f001D874D1EF46520b206feb8CB469883C,2002526037250050000000
0xE33B746A030c3B3C512D274B05Ea6e40772CF212,27339005139181200000000
0xe33f6a142D3196E8bE883f241ABcb9BBc1E50210,160160001709928000000
0xe347B4dD404BFc5791152e2764fAf40536e0a0Ba,44688203065270900000
0xE38638BcF5aE24BA2cc4c4c741017C684Ef7d33B,724603248452154000000
0xE3D69bCab5dAAea39787eEaf4c0369de366d71BD,2141715607795770000000
0xe40E17d79c51dA492E2f521EDbB6e37ce2C8B86C,98280218087748800000000
0xE434109eBbF886FbFc2a364dd7b78BD3d79279Bc,4331632954852840000000
0xe44D701EfACB70Ba69F9C98cf5Bd701cBaf2d0D3,272830052537317000000000
0xE46ed44c35657112963F6B4aD02333715a81c06E,5627848303620940000000
0xe47c413217305ff0ec9dD7AEc83cA53576dc5272,365581082254816000000
0xE4Cf7e6feb0AFC7f5cf201F3298b274600F8A8Ea,10206677466974900000000
0xe4ee575aBbB6A71cDc85646B0688Af534E3886c2,2829983803237020000
0xe53007B2c5bbC02389ae9b55802eaF8A0789f461,38314610541365300000000
0xE53F4d44c45dBc16a20aB64f8a8B4404dDbBefEC,32334590143449600000000
0xe5569C4250e29a5496aa42ddE0DBB69Fead7ad58,2141715607795770000000
0xe5CC37B25e4A223797D9Bf07884B858b5dBe5152,39805207083067900000000
0xE5eca50b8a4DF0e29cdCDaC8ca21A23fA353C6c4,1275691681974080000000
0xe5Fae1A033AD8cb1355E8F19811380AfD15B8bBa,2141715607795770000000
0xE6344a20211a8a964EEAcCA082bF1F666B451833,132721839054314000000000
0xe6a1d6bA32ae1A0f4601943e19977CBfd437b181,48669699149997100000
0xE6acfB7Ee0653a2F1b90309b83DDEe57e735F2E8,4901586070067370000000
0xe6E8C65C1aDBb61932229dDd3f5bf00115bb35A2,9332264560271770000
0xe7096dAf78c15bF0889230a328e3482930F3c936,286159743602917000000
0xe74B3696c6d93716ce01472125Be3b9C74aA378B,190798642819463000000000
0xE752330A699053186aEFAA0013284E6dbC588C70,11595368631336200000
0xE79C519948Edb601E5c9B33d57F10243ceD75630,2587096597941190000000
0xE7A6FC6d9215be5d2D6FCcF3e1acb86E98AC369c,679429309023550000000
0xE7B06d0fE751818B1FF7DffB0376602fC286B972,39816020836061400000000
0xE7BF323B299553e1DD06c212AfF06f363027Ae3D,71973746266461400000
0xE7D304a8BD5E5c27AA86C5BCAfe2D834C4578367,1229804984424240000000
0xE7DbDE2EDfBf9bF3117Fc2C49c524DbFF2bfD76e,3880644896911790000000
0xE7e3BF88CB3634970C85d9607383E56EFa81B7A0,2141715607795770000000
0xE815348ecC780567d0874E2f78fF005d078Dc434,2141715607795770000000
0xE8517418753eAe2c158ae413255f7DfedF18B2E4,18901332025943900000000
0xe86d4e36124eCc84760CDC2Eb2e0E7C9728C4FF0,5902857247295990000000
0xE8730ED65A2b014e33894D5722C1C22E463dAFee,55810911111175000000
0xE8E21CF6849B3b40F93D88f79003f93049ccBdAf,198772238593102000000
0xE93348B328F09BDd7CA877952AEECd0e533e5Bb3,61273558814213800000000
0xe9485b69e91D5C6b5D84f05C2E062189561a8B2a,190737167553705000000
0xE955f8Eed3321f8431F2924C65824F1910eb0638,40230084594313900000000
0xE99df2E1D3B00be31f444894831032eA0657925d,3453295529038660000000
0xE9a4aB491942160Cc1F42449911D0E3dd5222436,99433150694846300000000
0xE9B3B98A06F48fc044871f17B9F36C90d58D6454,67813293839159100000
0xE9FCAFff808F539A65adA7774cBf3bf54d047980,1792488905415210000000
0xeA869669210a69B035b382E0F2A498B87dc6a45C,119864785182418000000000
0xeA91AA97885e058167CaBfE93e0DAAf1C337bF84,6923150211001880000000
0xEa9E29b5F3eAA58Eea1B6a8f6f164DE290905310,2962765971191480000000
0xEABE304cDC7BAE3Aa7d8D153bCd6F49B9943E07b,81569418474583400000000
0xeAc265aB8351bF063BFe9B4c8844618aC93C2D0E,2141715607795770000000
0xeac8a349d0b56797c1e5B2517C9c660A140f07F3,93234114879726500000
0xeAc9360F031C9702A6B6590adBE9e2015b663EC0,550483510431656000000
0xEAE59890f7787B05D0C6375651CD59920aFb0576,14801563010213200000000
0xEb291FDd2e5aBb32fC86Aa73d494748Dc7C0ef6F,1399644746532980000000
0xeb5B859bd224b2fA7D7543EA313bD097ead42E1c,147531335579297000000
0xeB6b882A295D316aC62C8cfcc81c3E37c084b7c5,4596913629717760000000
0xEb97D6E2c851e01A4Ba9f3e282de2BFe467cb13b,13663467874761500000000
0xeBF9B5851872bF9E2Ae323CE41c0845b6753dDF8,2929670836667250000000
0xEC092c15e8D5A48a77Cde36827F8e228CE39471a,803826362670640000000
0xEC42A784C57608264Cb58F284C77dE7c774EE48e,4090736839077780000000
0xeC6cCcA5A37e7B3dff70958697382b806aF74525,2141715607795770000000
0xEC7dB4D0B591aB0c25a3a9b94a72117B489f93F5,63522055870513300000
0xECCb9B9C6fb7590a4d0588953B3170A1a84E3341,21681821769225500000000
0xed206D089f791A1411228BF0daf9621662af340c,4163896710715320000000
0xEd42a25A7fDE348473e57DB6DB4B86893b7B845B,1148322344651280000000
0xeDBD6E1F8E221BF5755EBD3f9A5E6B8368850666,432168555578993000000
0xeDD011efCE6f8c8b92493cF84AbC445b8e0992DC,35766279312843300000000
0xEE13Ae5Caf40f5757Ed890be6330788779984BfA,5079976282764460000000
0xeed3a50d4EF57124224ae8D51c2820A7aF161116,619347870128322000000
0xeF2623fef4519158A93E47cc8BaF97e0B93cD40c,4285090720141200000000
0xeF4da186884C213Be62b136F30F81c498018A1F8,18585695588614700000000
0xef64444Ba0ec0e38cA4d78e0c7996C8AB0f7C031,195951354451426000000
0xEFF362810e8a03eC0e87591a45ba5c38b710b4b5,7829541177470470000000
0xF059B59bdbeC91d83C558B4a3CD3c1c6E275F2F1,1535126319322300000000
0xF07FcF8EBecAE2cc001607Ea542c36a4F3da68BC,6324240332913050000
0xF09A845C973b8265c8519D503FA6097caaB7f932,7226376898731400000000
0xF0Ecaf4f908513e0010A45d213270C6fa7FfA6Ba,184559785239953000000
0xF1150F15E5Dc578Ee6a960569bE240DB7a9efdcA,15008646532259700000000
0xf1B0e2276f0999Db4a2478Fdd2151a8CC51F5048,2462560588698390000000
0xf1C9AdC4026EEa65dF1ca3468be1cC27DC560e7C,199080104179877000000000
0xF2830011799AdB2Ae035E033607254B25bfAFD97,7158366684554670000000
0xF28418C62cF2196Cc9EBABfE1A665f3735D4d0e4,58758439547926400000
0xf2Bc825FB466136d00571B496E6EB1a601679919,2141715607795770000000
0xf2e4a05cBae83fb3173BECEe7a31686e8A6ae3Ce,8542563496683680000000
0xF2Efc344eD7cFdbc2F37529e2E912c073e709e9d,2341401360313390000000
0xf301bec395546c22b426cA2909E1BC7d9bC6382F,2141715607795770000000
0xf3270af4e9fB92294040Cc2df7D692267de7B895,2141715607795770000000
0xF32B5Cb3a62364845ACDF265408FeF9001f084C2,604881234444140000000
0xF34E13b94257e1932Cb39a05fa35674f66EFFC23,1389505882288610000000
0xf38b07B8ac72Ad70806E902c2ecFb7EdD36cA3f5,3650393590356390000000
0xf3b059c887172f2cc52b5e77EE3b2C8B3A32E6eF,1572996657201820000000
0xF3b375a2bcebDef5878E52B29eb2fEDC564f1d21,25786300957933400000000
0xf3F846fC8d132f413123b6b0163D666f8f710196,8967035212799590000000
0xF40F31dED467E0f6c843F230f99Fd404DB758901,121659566441272000000000
0xf477038F89a29C12c053d1C8641c2A5fE2cBD26F,100745012273985000000000
0xF4BFB57afF6bA8fd6C00B38fec82AaaC0B08e4e5,1428480039793340000000
0xf4F430E3E07270e5Cb272c48685289a8129BA121,2141715607795770000000
0xf50Da298ed072AE114FCa04bd6C3d39Fa0147Aa1,444825707329593000000
0xf51e5a0A85d29AA0508894405D734BcF044dcb5b,45001157859082000000000
0xF5EeBE9aD697b0251C7f8c3124e6F8D1e6377376,261229093046035000000000
0xF5fF310982D58Ddc813C541a64b8C4f3F5035E58,52306663067624600000000
0xf612EbC947D051f50566Ae085D8E8FFd5371DD43,1719086730528890000
0xF6b52E84e9685582b29d28a437660E905B0e132d,5560741638750580000000
0xF6d52FB9613DdBD3eaF4DB92d0De4c6E23F347a2,2425422722637880000000
0xF6DfA7D9E05c80a515F83d7fE65AFB1F0160faAE,8595433652644470000
0xf6e28c7097EF34FDD1104f222ed2212288fe96D2,2475275162835880000000
0xF712aB8c4505eB4B36a2Ff9Fa746470be81E6538,123124043837667000000000
0xf72fb2D6925167cB27852F640a20338D6F2D38Ab,171894876170542000000000
0xf7343bf51EC9064662FEC48a5F282326794D6932,2141715607795770000000
0xf7476Db5B717aC661C027e684456115ab1e728C3,24935247315641700000000
0xf748879EdBe8CcA140940788163d7bE4d2A2E46A,2141715607795770000000
0xF7c802E795C749066E917F30b34C6488e5b10Da3,236075157327296000000000
0xF80CACD82b00DA8C669e9f7bbBd80E320A40C8fB,71388636137275700000000
